order_id,delivery_person_id,delivery_person_age,delivery_person_rating,city,order_date,order_time,weather_conditions,road_traffic_density,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,distance_km,order_value_inr,payment_type,order_status,cancellation_reason,delivery_time_min
ORD103098,BENRES40DEL01,29,4.1,Bengaluru,2026-05-31,20:44:00,Sunny,Medium,1,Snack,motorcycle,0,Yes,4.97,1065.89,UPI,Cancelled,Traffic Delay,
ORD105842,CHERES21DEL05,22,4.4,Chennai,2026-05-31,20:48:00,Windy,Medium,2,Drinks,electric_scooter,1,Yes,5.49,549.56,UPI,Delivered,,41.1
ORD100994,KOLRES17DEL02,28,4.2,Kolkata,2026-05-31,21:06:00,Sunny,Low,2,Buffet,motorcycle,1,Yes,17.52,249.53,Card,Delivered,,58.9
ORD104393,BENRES39DEL07,26,4.6,Bengaluru,2026-05-31,21:44:00,Stormy,High,2,Drinks,motorcycle,0,Yes,3.11,334.13,Card,Delivered,,43.2
ORD102247,CHERES34DEL08,36,4.6,Chennai,2026-05-31,23:51:00,Cloudy,Medium,1,Snack,motorcycle,0,Yes,11.75,526.62,UPI,Delivered,,53.2
ORD103384,CHERES40DEL06,23,4.8,Chennai,2026-06-01,07:19:00,Cloudy,Medium,1,Buffet,scooter,0,No,2.19,540.34,UPI,Delivered,,26.0
ORD105710,PUNRES22DEL05,28,5.0,Pune,2026-06-01,07:27:00,Cloudy,High,2,Buffet,motorcycle,1,No,7.1,485.15,UPI,Delivered,,40.9
ORD101236,PUNRES01DEL01,40,3.8,Pune,2026-06-01,09:09:00,Fog,Medium,1,Drinks,motorcycle,1,No,5.81,275.18,UPI,Delivered,,42.5
ORD105401,BENRES04DEL08,39,4.4,Bengaluru,2026-06-01,09:12:00,Sunny,Medium,3,Meal,motorcycle,0,No,5.04,185.67,Cash,Delivered,,36.7
ORD105834,KOLRES25DEL05,36,4.4,Kolkata,2026-06-01,10:56:00,Sunny,Medium,2,Snack,electric_scooter,0,No,0.88,191.32,UPI,Delivered,,25.4
ORD104523,MUMRES32DEL01,28,4.0,Mumbai,2026-06-01,10:57:00,Cloudy,Low,2,Snack,scooter,0,No,2.21,257.31,Cash,Delivered,,26.8
ORD100070,PUNRES40DEL07,34,4.1,Pune,2026-06-01,11:35:00,Cloudy,Medium,1,Buffet,scooter,0,No,0.82,347.05,UPI,Delivered,,29.7
ORD104945,CHERES30DEL08,24,4.5,Chennai,2026-06-01,11:49:00,Fog,Medium,3,Drinks,scooter,0,No,4.01,238.74,Cash,Delivered,,41.3
ORD102599,BENRES42DEL02,18,4.4,Bengaluru,2026-06-01,12:04:00,Stormy,Medium,0,Buffet,motorcycle,0,No,3.35,382.14,Card,Delivered,,33.5
ORD101529,MUMRES19DEL02,23,4.5,Mumbai,2026-06-01,12:12:00,Sandstorms,Low,3,Drinks,motorcycle,0,No,4.63,232.95,Card,Delivered,,31.4
ORD100097,BENRES06DEL07,27,3.9,Bengaluru,2026-06-01,12:25:00,Windy,Jam,2,Meal,motorcycle,1,No,9.58,126.19,Card,Delivered,,59.9
ORD101023,BENRES16DEL04,27,4.3,Bengaluru,2026-06-01,12:37:00,Sunny,Low,3,Meal,scooter,2,No,1.59,202.15,UPI,Delivered,,30.4
ORD102332,MUMRES36DEL03,27,4.7,Mumbai,2026-06-01,12:46:00,Sunny,Low,0,Meal,motorcycle,0,No,1.93,259.66,UPI,Delivered,,21.9
ORD100698,BENRES23DEL01,21,4.4,Bengaluru,2026-06-01,12:52:00,Windy,Low,1,Meal,motorcycle,0,No,5.11,651.17,Card,Delivered,,30.4
ORD100687,BENRES42DEL04,24,4.5,Bengaluru,2026-06-01,13:01:00,Sunny,Medium,2,Meal,motorcycle,0,No,6.17,408.73,Cash,Delivered,,30.0
ORD103034,DELRES22DEL06,23,4.0,Delhi,2026-06-01,13:06:00,Windy,High,0,Drinks,electric_scooter,0,No,4.89,616.53,Card,Delivered,,31.6
ORD101348,HYDRES07DEL08,34,4.3,Hyderabad,2026-06-01,13:26:00,Sunny,Medium,0,Drinks,motorcycle,0,No,7.01,367.63,UPI,Delivered,,37.1
ORD101222,BENRES39DEL01,30,4.5,Bengaluru,2026-06-01,13:31:00,Sunny,Jam,3,Snack,bicycle,0,No,7.35,328.93,UPI,Delivered,,41.6
ORD101893,CHERES34DEL03,25,4.3,Chennai,2026-06-01,15:16:00,Sunny,Low,0,Meal,motorcycle,0,No,7.92,271.01,UPI,Delivered,,29.1
ORD101738,BENRES01DEL03,36,4.9,Bengaluru,2026-06-01,15:32:00,Sunny,High,0,Buffet,motorcycle,1,No,4.91,141.77,Cash,Delivered,,37.8
ORD104822,BENRES34DEL08,23,4.3,Bengaluru,2026-06-01,15:54:00,Windy,High,1,Buffet,scooter,1,No,2.21,468.48,UPI,Delivered,,40.4
ORD102134,MUMRES35DEL06,27,4.5,Mumbai,2026-06-01,16:02:00,Cloudy,Medium,1,Buffet,scooter,0,No,9.61,396.26,Wallet,Delivered,,37.7
ORD101664,HYDRES23DEL06,20,3.9,Hyderabad,2026-06-01,17:05:00,Windy,Low,2,Drinks,motorcycle,1,No,1.58,450.3,UPI,Delivered,,29.6
ORD101896,HYDRES30DEL07,32,4.4,Hyderabad,2026-06-01,17:23:00,Windy,Low,1,Drinks,motorcycle,1,No,1.39,126.48,UPI,Delivered,,30.4
ORD102046,PUNRES43DEL01,35,5.0,Pune,2026-06-01,17:37:00,Sunny,Medium,3,Drinks,motorcycle,3,No,2.11,790.56,UPI,Delivered,,29.8
ORD104791,MUMRES10DEL03,33,4.9,Mumbai,2026-06-01,17:49:00,Cloudy,Medium,1,Buffet,motorcycle,0,No,12.94,315.97,UPI,Delivered,,41.5
ORD101732,PUNRES29DEL01,18,4.4,Pune,2026-06-01,17:51:00,Fog,High,3,Meal,scooter,1,No,3.98,141.13,Cash,Delivered,,38.3
ORD103435,DELRES20DEL05,23,4.9,Delhi,2026-06-01,18:12:00,Cloudy,High,2,Drinks,scooter,1,No,7.51,170.66,UPI,Delivered,,40.0
ORD101313,DELRES21DEL01,26,4.7,Delhi,2026-06-01,18:19:00,Windy,High,3,Buffet,motorcycle,0,No,1.19,282.11,Wallet,Delivered,,25.5
ORD101971,CHERES10DEL07,34,4.2,Chennai,2026-06-01,18:24:00,Sunny,Jam,0,Meal,electric_scooter,1,No,1.6,582.14,UPI,Delivered,,45.6
ORD102030,CHERES20DEL03,20,4.9,Chennai,2026-06-01,18:30:00,Sunny,Medium,1,Meal,scooter,1,No,5.96,254.02,UPI,Delivered,,30.0
ORD102535,MUMRES07DEL02,32,4.3,Mumbai,2026-06-01,18:55:00,Stormy,Low,2,Drinks,electric_scooter,2,No,4.67,233.13,UPI,Delivered,,41.9
ORD103105,HYDRES32DEL03,25,4.7,Hyderabad,2026-06-01,18:58:00,Windy,High,3,Drinks,motorcycle,0,No,5.51,198.5,UPI,Delivered,,39.0
ORD100220,KOLRES10DEL01,22,4.0,Kolkata,2026-06-01,19:00:00,Sunny,High,3,Snack,motorcycle,0,No,2.98,372.85,UPI,Delivered,,33.9
ORD103355,BENRES01DEL02,29,4.8,Bengaluru,2026-06-01,19:09:00,Cloudy,High,0,Snack,scooter,1,No,13.5,241.62,UPI,Delivered,,59.6
ORD102212,MUMRES11DEL01,18,5.0,Mumbai,2026-06-01,19:23:00,Sunny,Jam,2,Snack,scooter,0,No,2.5,220.33,UPI,Delivered,,39.7
ORD101434,CHERES06DEL06,38,4.2,Chennai,2026-06-01,19:34:00,Sunny,Jam,1,Snack,motorcycle,0,No,9.35,171.05,UPI,Delivered,,36.6
ORD105249,KOLRES39DEL02,27,4.3,Kolkata,2026-06-01,19:39:00,Stormy,Medium,1,Snack,motorcycle,0,No,1.83,341.62,UPI,Delivered,,33.8
ORD101541,DELRES14DEL07,26,3.6,Delhi,2026-06-01,19:54:00,Windy,High,2,Drinks,motorcycle,1,No,3.3,380.81,Card,Delivered,,38.0
ORD101545,DELRES34DEL05,43,4.2,Delhi,2026-06-01,20:22:00,Sunny,High,0,Drinks,bicycle,0,No,3.44,325.57,UPI,Delivered,,36.5
ORD102615,BENRES08DEL03,32,4.4,Bengaluru,2026-06-01,20:27:00,Stormy,Medium,1,Snack,scooter,2,No,4.03,114.64,Card,Cancelled,Customer Cancelled,
ORD102871,PUNRES25DEL08,26,4.4,Pune,2026-06-01,20:55:00,Windy,Medium,0,Meal,bicycle,1,No,3.08,297.11,UPI,Delivered,,38.5
ORD105141,HYDRES08DEL03,29,4.6,Hyderabad,2026-06-01,21:09:00,Sunny,Medium,2,Drinks,electric_scooter,1,No,2.72,230.88,UPI,Delivered,,34.1
ORD103729,DELRES36DEL04,33,4.0,Delhi,2026-06-01,21:18:00,Windy,High,3,Snack,motorcycle,2,No,1.82,204.2,Card,Cancelled,Traffic Delay,
ORD102957,MUMRES44DEL08,32,5.0,Mumbai,2026-06-01,21:32:00,Windy,Low,0,Buffet,motorcycle,0,No,11.45,515.3,UPI,Delivered,,34.8
ORD105753,PUNRES11DEL06,29,3.9,Pune,2026-06-01,21:56:00,Sunny,Medium,1,Snack,scooter,1,No,5.88,469.51,UPI,Delivered,,37.6
ORD101365,BENRES16DEL03,27,5.0,Bengaluru,2026-06-01,22:42:00,Sunny,Medium,1,Drinks,scooter,2,No,0.84,190.43,UPI,Delivered,,41.1
ORD102747,MUMRES19DEL02,30,4.3,Mumbai,2026-06-02,00:24:00,Cloudy,High,3,Drinks,motorcycle,0,No,1.16,104.96,UPI,Delivered,,34.3
ORD103168,BENRES09DEL05,32,4.5,Bengaluru,2026-06-02,07:45:00,Sunny,Jam,2,Meal,motorcycle,0,No,2.15,205.31,UPI,Delivered,,36.2
ORD100655,MUMRES44DEL08,27,4.0,Mumbai,2026-06-02,08:18:00,Fog,Low,1,Buffet,motorcycle,1,No,2.43,465.01,UPI,Delivered,,36.0
ORD103772,DELRES41DEL04,33,4.5,Delhi,2026-06-02,08:38:00,Stormy,Medium,0,Drinks,motorcycle,0,No,1.44,167.42,Cash,Delivered,,40.0
ORD102035,PUNRES10DEL02,36,4.4,Pune,2026-06-02,08:52:00,Cloudy,Low,2,Drinks,motorcycle,2,No,8.47,477.44,UPI,Delivered,,42.6
ORD102776,BENRES16DEL04,34,4.9,Bengaluru,2026-06-02,09:20:00,Sunny,High,1,Meal,scooter,1,No,1.98,523.63,UPI,Delivered,,30.8
ORD101570,BENRES41DEL02,31,4.8,Bengaluru,2026-06-02,09:58:00,Windy,High,1,Snack,motorcycle,1,No,14.92,648.76,UPI,Delivered,,56.9
ORD104657,DELRES09DEL05,24,4.5,Delhi,2026-06-02,10:18:00,Sunny,Medium,2,Buffet,scooter,0,No,3.18,438.55,Card,Delivered,,30.9
ORD102276,KOLRES25DEL02,48,4.6,Kolkata,2026-06-02,10:20:00,Fog,Medium,2,Buffet,electric_scooter,1,No,1.35,97.74,UPI,Delivered,,38.2
ORD102300,DELRES04DEL08,21,5.0,Delhi,2026-06-02,10:31:00,Cloudy,Low,1,Buffet,electric_scooter,0,No,6.42,682.12,UPI,Delivered,,26.0
ORD104138,PUNRES25DEL01,20,4.3,Pune,2026-06-02,10:36:00,Sunny,Medium,3,Snack,scooter,1,No,1.74,233.48,UPI,Delivered,,26.8
ORD105551,DELRES43DEL06,21,4.6,Delhi,2026-06-02,11:02:00,Fog,Medium,2,Drinks,scooter,2,No,8.36,145.34,UPI,Delivered,,44.6
ORD105778,BENRES07DEL06,33,4.3,Bengaluru,2026-06-02,11:35:00,Stormy,Low,1,Snack,scooter,2,No,2.42,616.62,UPI,Delivered,,52.6
ORD104653,CHERES36DEL04,30,4.5,Chennai,2026-06-02,11:37:00,Cloudy,Medium,0,Snack,motorcycle,0,No,9.59,279.63,UPI,Delivered,,36.4
ORD101327,KOLRES25DEL03,23,4.3,Kolkata,2026-06-02,12:15:00,Cloudy,Medium,2,Buffet,motorcycle,0,No,2.18,394.63,UPI,Delivered,,24.8
ORD103061,DELRES36DEL08,24,4.6,Delhi,2026-06-02,12:30:00,Sunny,High,3,Drinks,motorcycle,0,No,7.52,465.6,Cash,Delivered,,37.2
ORD105864,CHERES09DEL01,24,4.1,Chennai,2026-06-02,12:35:00,Cloudy,High,0,Meal,bicycle,0,No,4.32,202.91,Card,Delivered,,36.7
ORD102637,BENRES03DEL05,26,4.1,Bengaluru,2026-06-02,12:42:00,Fog,Medium,0,Drinks,scooter,0,No,2.1,180.8,Cash,Delivered,,29.5
ORD105252,BENRES32DEL05,28,4.0,Bengaluru,2026-06-02,12:55:00,Windy,High,3,Drinks,motorcycle,0,No,0.89,312.47,UPI,Delivered,,29.2
ORD104757,DELRES01DEL01,31,4.6,Delhi,2026-06-02,13:07:00,Sunny,High,3,Meal,scooter,0,No,5.16,511.92,Card,Delivered,,38.7
ORD103408,BENRES29DEL04,28,4.2,Bengaluru,2026-06-02,13:51:00,Sunny,Low,3,Drinks,motorcycle,0,No,1.75,304.4,Cash,Delivered,,16.1
ORD104931,CHERES26DEL01,32,4.4,Chennai,2026-06-02,14:39:00,Sunny,High,1,Meal,motorcycle,0,No,6.99,223.32,Cash,Delivered,,34.3
ORD101845,BENRES12DEL03,31,4.8,Bengaluru,2026-06-02,14:44:00,Sunny,Medium,0,Snack,motorcycle,1,No,5.4,149.6,UPI,Delivered,,37.7
ORD100125,HYDRES39DEL06,31,4.7,Hyderabad,2026-06-02,15:02:00,Cloudy,High,0,Snack,motorcycle,0,No,4.51,307.3,UPI,Delivered,,37.2
ORD103559,DELRES41DEL08,26,4.3,Delhi,2026-06-02,15:09:00,Sunny,Medium,1,Drinks,scooter,0,No,5.57,320.29,Card,Delivered,,36.3
ORD103114,MUMRES37DEL01,19,4.2,Mumbai,2026-06-02,15:55:00,Sunny,High,2,Buffet,scooter,3,No,25.0,405.86,UPI,Delivered,,83.7
ORD104656,MUMRES16DEL02,36,4.1,Mumbai,2026-06-02,16:47:00,Sunny,Medium,1,Buffet,motorcycle,0,No,1.79,477.23,Cash,Delivered,,25.0
ORD102630,BENRES42DEL08,33,3.9,Bengaluru,2026-06-02,16:58:00,Fog,High,3,Drinks,motorcycle,1,No,2.26,230.51,Card,Delivered,,41.9
ORD104140,DELRES03DEL04,24,4.6,Delhi,2026-06-02,16:59:00,Cloudy,Low,1,Snack,scooter,0,No,3.34,527.79,UPI,Delivered,,28.3
ORD105632,CHERES24DEL08,27,4.2,Chennai,2026-06-02,17:29:00,Windy,Medium,2,Meal,scooter,0,No,3.78,229.49,Card,Delivered,,33.7
ORD102236,BENRES15DEL05,29,4.4,Bengaluru,2026-06-02,18:17:00,Windy,Low,3,Drinks,scooter,2,No,2.66,162.2,UPI,Delivered,,28.7
ORD104927,MUMRES12DEL01,22,4.4,Mumbai,2026-06-02,18:38:00,Windy,High,0,Meal,motorcycle,0,No,1.64,165.39,Wallet,Delivered,,29.2
ORD101673,BENRES21DEL07,21,4.6,Bengaluru,2026-06-02,18:39:00,Stormy,Medium,3,Snack,scooter,0,No,13.81,228.14,Card,Delivered,,46.4
ORD105342,BENRES26DEL08,32,4.8,Bengaluru,2026-06-02,18:54:00,Windy,Low,2,Meal,electric_scooter,0,No,2.88,208.15,Wallet,Delivered,,25.9
ORD104690,DELRES29DEL07,26,4.7,Delhi,2026-06-02,19:08:00,Stormy,Low,0,Buffet,motorcycle,0,No,2.08,130.69,UPI,Delivered,,34.0
ORD101300,PUNRES09DEL06,35,4.5,Pune,2026-06-02,19:32:00,Cloudy,Medium,1,Buffet,motorcycle,2,No,1.88,617.28,Card,Delivered,,40.8
ORD104708,DELRES22DEL07,39,4.0,Delhi,2026-06-02,19:33:00,Windy,Medium,3,Meal,electric_scooter,1,No,4.68,276.03,Cash,Delivered,,44.3
ORD101915,DELRES09DEL05,29,3.9,Delhi,2026-06-02,19:34:00,Fog,Medium,3,Snack,motorcycle,0,No,17.83,80.0,UPI,Delivered,,61.3
ORD100746,BENRES07DEL06,31,4.5,Bengaluru,2026-06-02,19:45:00,Windy,Medium,2,Drinks,scooter,1,No,1.08,112.87,UPI,Delivered,,30.4
ORD104272,MUMRES06DEL07,28,4.2,Mumbai,2026-06-02,20:07:00,Windy,Medium,1,Meal,motorcycle,3,No,3.4,196.39,UPI,Delivered,,43.5
ORD104723,CHERES30DEL08,30,4.5,Chennai,2026-06-02,20:12:00,Cloudy,Jam,2,Buffet,motorcycle,1,No,2.81,194.72,UPI,Delivered,,44.7
ORD103671,KOLRES41DEL05,22,4.7,Kolkata,2026-06-02,20:20:00,Cloudy,Jam,2,Buffet,motorcycle,0,No,3.16,329.24,Wallet,Delivered,,39.9
ORD101771,DELRES17DEL03,27,4.0,Delhi,2026-06-02,20:21:00,Sandstorms,High,3,Drinks,scooter,0,No,2.56,361.12,Cash,Delivered,,41.5
ORD101500,HYDRES44DEL05,37,4.3,Hyderabad,2026-06-02,20:26:00,Fog,Low,3,Drinks,motorcycle,0,No,2.91,93.1,UPI,Delivered,,29.2
ORD102953,BENRES16DEL01,33,4.1,Bengaluru,2026-06-02,20:36:00,Windy,Low,0,Drinks,scooter,1,No,6.3,422.69,UPI,Delivered,,33.2
ORD101044,DELRES34DEL01,28,4.4,Delhi,2026-06-02,21:22:00,Cloudy,Medium,3,Snack,motorcycle,1,No,11.84,618.66,Card,Delivered,,48.7
ORD104585,BENRES18DEL04,31,5.0,Bengaluru,2026-06-02,22:05:00,Sunny,Medium,1,Drinks,motorcycle,1,No,1.57,140.43,Card,Delivered,,28.3
ORD104718,HYDRES18DEL04,40,4.4,Hyderabad,2026-06-02,22:28:00,Fog,Medium,0,Snack,motorcycle,0,No,0.86,93.73,Card,Delivered,,28.3
ORD104580,KOLRES08DEL04,34,4.9,Kolkata,2026-06-02,22:39:00,Windy,High,3,Buffet,motorcycle,0,No,5.54,446.83,Cash,Delivered,,33.2
ORD103133,CHERES26DEL01,32,4.2,Chennai,2026-06-02,22:54:00,Sunny,Medium,3,Drinks,motorcycle,0,No,12.25,400.73,Wallet,Delivered,,45.4
ORD105982,MUMRES42DEL07,26,4.2,Mumbai,2026-06-02,22:58:00,Cloudy,High,3,Buffet,motorcycle,0,No,0.87,344.2,UPI,Delivered,,35.2
ORD100333,DELRES04DEL08,38,4.0,Delhi,2026-06-03,08:18:00,Sandstorms,High,0,Drinks,motorcycle,0,No,2.02,265.7,Card,Delivered,,39.8
ORD100024,BENRES36DEL04,18,3.9,Bengaluru,2026-06-03,08:40:00,Stormy,Medium,0,Buffet,motorcycle,0,No,7.09,252.82,UPI,Delivered,,48.0
ORD103416,HYDRES34DEL02,32,4.0,Hyderabad,2026-06-03,09:02:00,Windy,Medium,0,Drinks,motorcycle,0,No,2.14,354.09,Card,Delivered,,33.4
ORD102600,PUNRES35DEL08,28,3.6,Pune,2026-06-03,09:56:00,Cloudy,High,3,Drinks,motorcycle,1,No,1.99,422.76,UPI,Delivered,,39.2
ORD100439,MUMRES12DEL04,32,4.9,Mumbai,2026-06-03,10:12:00,Sunny,Low,0,Buffet,motorcycle,0,No,25.0,167.44,UPI,Delivered,,53.3
ORD100540,PUNRES32DEL03,49,4.5,Pune,2026-06-03,11:10:00,Sunny,Medium,3,Meal,motorcycle,1,No,9.96,363.7,UPI,Delivered,,49.4
ORD103816,CHERES42DEL03,29,4.7,Chennai,2026-06-03,11:14:00,Windy,Low,2,Drinks,motorcycle,1,No,1.58,80.0,UPI,Delivered,,25.2
ORD105005,BENRES29DEL04,32,4.8,Bengaluru,2026-06-03,11:34:00,Fog,Medium,0,Snack,motorcycle,0,No,10.02,322.71,UPI,Delivered,,43.8
ORD101299,CHERES41DEL01,32,4.9,Chennai,2026-06-03,11:52:00,Stormy,High,1,Meal,motorcycle,0,No,3.53,529.76,UPI,Cancelled,Traffic Delay,
ORD102854,BENRES08DEL05,29,4.6,Bengaluru,2026-06-03,12:01:00,Stormy,Medium,1,Buffet,motorcycle,1,No,6.7,653.88,Cash,Delivered,,45.5
ORD100660,DELRES16DEL04,20,4.2,Delhi,2026-06-03,12:08:00,Sunny,High,0,Drinks,motorcycle,0,No,2.2,310.73,UPI,Delivered,,32.0
ORD101619,CHERES12DEL06,32,4.8,Chennai,2026-06-03,12:34:00,Cloudy,Jam,2,Meal,motorcycle,1,No,3.32,420.21,UPI,Delivered,,46.4
ORD103450,PUNRES38DEL02,20,4.6,Pune,2026-06-03,12:35:00,Windy,Jam,1,Drinks,motorcycle,0,No,11.02,284.36,UPI,Delivered,,51.9
ORD105715,DELRES27DEL05,29,4.1,Delhi,2026-06-03,12:40:00,Cloudy,Low,2,Buffet,motorcycle,1,No,2.12,171.22,UPI,Delivered,,27.9
ORD102811,BENRES14DEL07,39,4.2,Bengaluru,2026-06-03,12:48:00,Windy,Low,2,Drinks,scooter,0,No,3.68,133.92,UPI,Delivered,,32.9
ORD102744,BENRES30DEL01,25,4.5,Bengaluru,2026-06-03,12:50:00,Stormy,Medium,0,Drinks,motorcycle,0,No,6.57,224.31,UPI,Delivered,,39.0
ORD102239,CHERES44DEL08,29,4.6,Chennai,2026-06-03,13:36:00,Sandstorms,Medium,3,Meal,scooter,0,No,1.41,446.43,Card,Delivered,,35.1
ORD101695,DELRES13DEL02,27,4.1,Delhi,2026-06-03,14:08:00,Cloudy,Medium,3,Buffet,motorcycle,1,No,14.2,558.99,UPI,Delivered,,48.1
ORD101287,MUMRES06DEL04,28,4.4,Mumbai,2026-06-03,14:20:00,Sunny,Medium,0,Snack,scooter,0,No,1.1,478.82,UPI,Delivered,,20.9
ORD100067,BENRES33DEL06,23,4.3,Bengaluru,2026-06-03,14:32:00,Fog,High,0,Snack,motorcycle,1,No,1.29,300.57,Card,Delivered,,39.6
ORD104476,HYDRES41DEL01,34,4.2,Hyderabad,2026-06-03,14:32:00,Cloudy,High,1,Buffet,motorcycle,1,No,3.69,209.15,Card,Delivered,,37.0
ORD102245,CHERES20DEL07,24,5.0,Chennai,2026-06-03,15:37:00,Sunny,Jam,2,Snack,motorcycle,0,No,5.18,764.98,UPI,Delivered,,40.9
ORD100021,CHERES17DEL05,28,4.3,Chennai,2026-06-03,15:44:00,Sunny,High,3,Buffet,motorcycle,0,No,14.78,558.69,UPI,Delivered,,51.4
ORD103060,PUNRES01DEL07,30,4.6,Pune,2026-06-03,16:41:00,Sunny,Medium,1,Drinks,electric_scooter,0,No,5.86,80.0,Cash,Delivered,,31.0
ORD101984,HYDRES26DEL01,25,4.8,Hyderabad,2026-06-03,17:52:00,Sunny,Medium,3,Drinks,electric_scooter,0,No,5.17,121.58,Cash,Delivered,,32.6
ORD105779,CHERES26DEL01,31,4.5,Chennai,2026-06-03,18:01:00,Stormy,Low,2,Drinks,electric_scooter,0,No,18.87,351.6,UPI,Delivered,,54.4
ORD101881,DELRES05DEL01,20,4.2,Delhi,2026-06-03,18:27:00,Fog,Low,3,Meal,scooter,0,No,7.69,221.47,UPI,Delivered,,32.7
ORD105214,BENRES42DEL05,31,4.8,Bengaluru,2026-06-03,18:33:00,Sunny,Jam,1,Meal,scooter,0,No,5.86,282.73,Card,Delivered,,44.2
ORD104520,MUMRES37DEL07,19,4.5,Mumbai,2026-06-03,18:47:00,Sunny,Medium,0,Drinks,scooter,0,No,0.85,125.73,UPI,Delivered,,24.6
ORD103082,KOLRES43DEL06,23,3.9,Kolkata,2026-06-03,19:01:00,Cloudy,Low,2,Buffet,scooter,0,No,11.85,612.12,UPI,Delivered,,40.6
ORD105319,CHERES33DEL01,26,3.9,Chennai,2026-06-03,19:03:00,Sunny,High,0,Buffet,motorcycle,2,No,1.22,406.16,UPI,Delivered,,39.3
ORD101909,CHERES07DEL01,28,5.0,Chennai,2026-06-03,19:05:00,Windy,High,3,Meal,motorcycle,1,No,4.73,325.73,UPI,Delivered,,42.4
ORD104858,MUMRES17DEL01,26,4.0,Mumbai,2026-06-03,19:10:00,Sunny,Medium,1,Snack,scooter,0,No,1.71,797.89,Cash,Delivered,,18.1
ORD102434,CHERES01DEL03,30,4.8,Chennai,2026-06-03,19:11:00,Sunny,Jam,2,Buffet,electric_scooter,1,No,1.14,490.1,UPI,Delivered,,38.4
ORD103631,BENRES33DEL07,24,4.8,Bengaluru,2026-06-03,19:12:00,Sunny,Low,2,Buffet,motorcycle,1,No,2.74,279.53,UPI,Delivered,,25.3
ORD101634,BENRES18DEL07,29,4.4,Bengaluru,2026-06-03,19:21:00,Stormy,High,2,Meal,motorcycle,1,No,9.69,541.74,UPI,Delivered,,56.0
ORD103508,PUNRES20DEL07,30,4.9,Pune,2026-06-03,19:38:00,Sunny,Medium,3,Snack,scooter,0,No,17.62,123.96,UPI,Delivered,,52.2
ORD100311,CHERES33DEL05,36,4.7,Chennai,2026-06-03,19:45:00,Fog,High,1,Meal,motorcycle,0,No,1.4,351.35,UPI,Delivered,,35.4
ORD102781,DELRES14DEL04,23,4.9,Delhi,2026-06-03,20:10:00,Cloudy,Low,1,Drinks,motorcycle,0,No,5.21,232.54,Cash,Delivered,,29.1
ORD100678,PUNRES14DEL05,23,4.8,Pune,2026-06-03,20:11:00,Sunny,Medium,0,Snack,motorcycle,0,No,2.06,150.0,UPI,Delivered,,27.1
ORD101662,MUMRES32DEL05,19,3.7,Mumbai,2026-06-03,20:13:00,Sunny,Low,2,Snack,bicycle,2,No,1.08,387.52,UPI,Delivered,,26.5
ORD102318,KOLRES21DEL07,27,4.3,Kolkata,2026-06-03,20:19:00,Sunny,Low,3,Drinks,scooter,3,No,8.6,249.31,UPI,Delivered,,47.7
ORD100914,KOLRES03DEL05,36,4.0,Kolkata,2026-06-03,20:48:00,Cloudy,Jam,2,Meal,motorcycle,0,No,5.59,276.06,Card,Delivered,,45.7
ORD103580,DELRES39DEL08,34,4.6,Delhi,2026-06-03,20:48:00,Stormy,Medium,1,Buffet,electric_scooter,0,No,2.09,338.53,UPI,Delivered,,39.5
ORD103885,KOLRES24DEL05,36,4.6,Kolkata,2026-06-03,21:16:00,Sunny,Low,0,Meal,motorcycle,0,No,10.95,421.62,UPI,Delivered,,36.4
ORD101431,PUNRES25DEL08,41,4.4,Pune,2026-06-03,21:25:00,Sunny,Medium,3,Meal,electric_scooter,0,No,9.84,254.07,Card,Delivered,,34.0
ORD101253,MUMRES41DEL07,33,4.2,Mumbai,2026-06-03,21:31:00,Sunny,Medium,2,Meal,scooter,0,No,7.86,399.96,Cash,Delivered,,40.3
ORD105450,CHERES18DEL04,32,4.2,Chennai,2026-06-03,21:31:00,Fog,Medium,0,Meal,scooter,0,No,6.29,315.21,Card,Delivered,,34.2
ORD103151,DELRES42DEL03,29,3.8,Delhi,2026-06-03,22:06:00,Sunny,Low,2,Meal,scooter,0,No,11.39,316.54,UPI,Delivered,,35.8
ORD105541,BENRES34DEL04,25,4.1,Bengaluru,2026-06-03,22:51:00,Fog,Medium,3,Meal,scooter,1,No,3.24,649.59,UPI,Delivered,,38.1
ORD105054,CHERES16DEL08,34,4.0,Chennai,2026-06-04,00:59:00,Sunny,Medium,0,Buffet,scooter,0,No,11.31,300.18,UPI,Delivered,,41.9
ORD105137,BENRES17DEL08,31,4.2,Bengaluru,2026-06-04,07:49:00,Sunny,High,1,Drinks,scooter,0,No,4.27,286.34,UPI,Delivered,,39.0
ORD103754,CHERES36DEL01,32,5.0,Chennai,2026-06-04,07:50:00,Sunny,Medium,2,Meal,scooter,0,No,3.21,172.42,UPI,Delivered,,29.0
ORD100795,KOLRES34DEL05,33,4.3,Kolkata,2026-06-04,09:27:00,Sunny,Medium,2,Buffet,motorcycle,2,No,2.38,153.93,Card,Delivered,,28.2
ORD100247,PUNRES09DEL05,26,4.9,Pune,2026-06-04,10:09:00,Cloudy,Medium,2,Drinks,motorcycle,1,No,2.94,346.38,Card,Delivered,,33.8
